"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10"
126,874751860139;119,660160691221;80,6747760562647;86,7887748183621;126,083770749422;113,209630666159;110,002878006373;71,6426140785945;89,2579912282338;83,244796979394
123,460108163562;123,93462178159;82,042283006113;77,5595439964822;125,46845510243;103,598731471102;110,813345398856;73,150902292393;89,6563015694541;81,7748532048895
126,774498906736;129,0038677155;84,6869920870102;78,6089410607226;126,351525413868;98,5963181120655;113,821633399134;73,6615218197672;92,8784398647781;82,4108113180092
128,334047597914;130,201158369652;83,6470529090327;77,0161277167852;133,088156595617;98,211397212707;116,701756601297;72,8775243244568;93,858337822503;82,418696893196
126,649550337356;134,879177364556;86,6149521790597;78,6389745909879;133,22872809994;101,435946335239;119,902964867726;73,217605171054;100,463451233654;79,9614152309174
125,877884964008;128,552204868987;85,6665317786591;78,5506819220937;137,903450680157;97,7284868651799;124,836293178383;76,1513137164001;104,217066953777;75,5551177849967
122,919162720547;124,562614289668;84,7449535020921;77,0875959508133;144,758886626063;94,9111790779534;123,575147182314;80,0546181382579;105,193975355387;77,3898855337411
121,902731432176;120,158926906715;80,8980361810337;80,3249866364261;147,52768349156;86,0489027627874;123,862055629227;83,2406894835898;110,919225041326;80,8285465429974
121,45229283175;122,134196103692;83,8482978939261;83,6063905595735;141,238393975059;90,540967287389;121,638638854103;84,1050609317758;113,768258042292;81,4136502829998
123,398760210747;121,072125686745;87,2305909733639;83,6852047044248;137,597888557656;92,5709417849897;127,577306177792;87,9784617752402;119,012666489337;77,6101577573668
123,245048410689;121,012949902616;88,2650118759042;86,4273819117321;149,098556151378;93,0537895802515;127,050958333023;94,053258417244;117,298422201211;75,754776669214
135,509959040703;113,077469509348;89,0059704406899;86,8524618003905;149,721724295406;94,5629144136131;128,532108952946;93,1609187080566;119,926219299465;72,931755511278
139,843482210685;118,568525249914;89,3155466098631;90,171604662795;143,660725088993;98,4844967154428;128,479820381145;99,9524501136046;120,429332962517;74,3578052415394
143,20781664313;122,414630395799;91,1826600263197;94,0027509766984;144,330625738499;94,1734026711323;123,990117548068;93,8055452267322;111,887686833928;70,7374856623157
144,193916591768;122,099396072843;89,8922760862318;93,8052015901742;140,693836484063;89,2513645314221;119,494524919856;92,9063875087248;107,20310149531;73,5502446682913
145,565250573692;122,984352746747;87,8714078481142;90,2265626170949;139,108877312137;92,5097413036538;116,657037254612;91,5532326184407;104,13484597691;73,6836528029753
145,015285281187;124,293936862766;87,5936380233155;91,0987106167991;139,621006630504;94,0122416836229;118,562816489941;95,3922703127047;109,730402660595;72,4852647611552
141,651593905145;126,430297414905;85,5652661962577;94,8856963882755;133,319778600429;90,1932666280667;114,900906342318;99,3404561656558;107,88299941354;70,2285057720936
140,324747185224;129,5846897737;87,4618874688735;91,2511949976566;133,943761031473;87,554578200695;116,579277036827;97,9648479686876;102,8110400793;72,137664305637
132,689061593506;144,010704303242;87,7684531683364;93,8690698139718;135,924360424912;86,4099632383983;109,491781340127;92,5660519520582;99,7559404917291;69,733665265329
129,190738861094;142,498931669053;84,4595659696377;94,0288302444583;130,540868878463;89,1541009145615;106,53781142284;101,212934150316;106,282272342651;72,4920058826538
133,381879993082;146,681185604377;78,6876920495841;93,9135441253188;128,866034614211;91,2712968430288;106,076957575561;108,076860484479;104,501498789285;74,5809066239633
142,862566636582;147,519143722914;77,3891380984104;91,8403247692524;128,399423453764;88,4593116817982;106,46751643104;104,332637041665;107,913187785061;78,7604878024895
128,957234875391;155,396733633923;79,4632865192795;101,063398971892;124,412248798977;88,4107164564985;101,377933443037;106,971087293537;100,356264608398;81,1738340157926
131,591550849919;164,721846157496;78,0468687976381;101,250256789746;123,274290019117;87,8435241351972;102,821314764441;102,926397607561;102,66959881874;74,8397901941837
135,45557314525;159,73936896942;79,4616115957726;98,2726962335399;119,633603320346;87,758812876146;102,461797161251;103,115122174798;102,295144748107;73,4214585362491
130,683460467432;156,364736716263;80,8847323898698;93,2119830811665;117,871876686947;87,333085855866;96,4837719547421;99,3042253957983;100,534458640869;73,6922313413049
125,681817782293;164,136385485863;82,3777644875762;97,3588105135192;116,278821267299;86,5086907791453;98,3968510561332;102,602278791294;95,1717829690213;71,0555839770479
127,48746061916;155,731633427483;84,3500683964244;99,7170676840744;116,110008373984;82,5745675158172;97,270075364047;103,946191349144;97,5773227220026;69,5512164394076
130,319060119152;155,473254376717;86,9824859318214;99,1119235233302;113,334504247687;82,3386100546743;93,3268410098363;99,5978801365116;90,4570132470111;65,8586801523724
139,706923430763;166,717623194494;86,0464299913677;98,374875374758;109,185952500789;82,1849301258144;93,5264211048633;97,0212251577542;86,4503073984052;66,868700347288
137,154791851854;179,686166039485;84,1028428032515;97,2062126588042;114,161697204052;90,496055310789;90,2942323797476;98,1276258173521;82,8079851012489;69,3931049168695
142,51472941797;181,952382376037;86,0841173756288;96,6984147894163;112,027231260196;87,7686527315683;91,6500126986691;94,6915108748341;81,5233084631411;70,9242576296362
136,877554936928;182,595772997218;88,2790902288363;94,680671171755;105,308845204116;83,7063754603438;86,7669019064498;93,6850655874414;83,1018166186344;71,8336950600582
129,001680537794;173,558942377418;87,9989594421026;89,9987310835822;105,131137002511;80,5533062965131;87,5607099838467;88,8550154643882;77,6256358298486;74,3811462422867
123,627424549194;183,647823743694;81,2633747295477;88,2988284951638;100,887545162229;80,2498882871374;81,265369703557;84,641474132306;78,2575364765427;73,1312768294968
120,664994706566;179,801878184327;77,763514990504;86,8253629711766;102,720596935462;79,7076756159697;77,3097495386127;85,8154474783032;77,5032750141748;73,1406134526144
118,797038283402;175,062148665449;80,1414835026078;87,6796799284591;101,507003193446;76,7688963017804;75,9143541328315;87,0766799998413;74,7179290785312;74,8834126579086
120,901078636895;181,367056559481;82,7150154034002;87,0352466419248;92,7226421758048;79,7856862095806;71,4031183802638;86,227571850117;73,3225225391701;77,9799261590624
123,783377617756;171,160504506051;81,3328651926047;86,0477393240883;96,8737307428168;79,6141911150761;73,2559919795899;84,9021275617613;72,9851944226924;76,307925351527
122,532120967148;178,239981923323;80,2307629465492;82,7444754940158;98,3936000386755;82,9889616808901;73,946419802421;85,5160752904071;72,3976810151049;73,5420241736744
116,684962494485;172,949178905673;78,4837717079187;80,4550229159388;94,9004102116674;83,2090966642205;78,1987968977799;81,6071381172881;75,8516859370975;77,5674202667733
120,073917064645;177,844684180768;76,4370032692903;79,1030926903746;90,8187239056515;85,6485210370482;78,3463191619459;87,4904995975616;80,4899802217868;81,1333486290072
125,155029059978;176,898793448727;77,9408902089272;77,7431332100116;91,5257008239511;84,2091198271793;74,6530746961596;84,6232096307262;83,6025252958245;84,093739893403
127,063622342339;180,547058929306;77,1411063326127;79,2244444178594;95,2389153132971;84,4611199178994;76,9763247405652;78,7864395933962;81,9765267614084;85,1414049052389
121,364446059077;172,620365984471;78,7287174577661;76,2539630191611;96,0264894814772;88,5010554524962;79,3422588113691;80,2506018494032;79,8637845308244;87,4082570705531
119,68181230713;173,450536373766;78,2522102223468;75,8780657362207;87,0212159651509;88,6957217824922;81,2993719485477;80,2369839870199;77,683375143104;85,7788951405348
116,743605957758;175,248546621061;78,5179897259685;75,8553434274102;86,1626246227675;83,9865252901911;76,5628069108852;78,6991695024052;79,0797936381852;85,3101558661604
119,996313341032;175,107014694696;78,8132669275916;77,4016506450683;86,3622159627076;87,1818878313216;77,8143461694382;79,9563914738985;77,1923947822372;84,3696578600325
112,268505499716;173,950473426707;80,9007460696131;77,8539694349366;88,5114050815602;87,5885017548069;75,5585579549659;79,4839428458841;77,6856442533995;85,6135104677317
107,782027043127;180,940284476039;82,3807860959354;75,5032726108264;88,7719488386972;93,1217605050056;76,194765362651;83,4865043173933;76,9749354565947;80,5691945277075
109,063007911723;178,886436771781;80,8456895678026;68,9947079059227;84,3932007632495;99,135618114825;75,0104972344063;80,1100564628945;79,7588265063933;80,6012391914573
114,86931080379;174,512912800309;82,1922660101612;70,8311399032973;78,8103859596162;99,0513709104395;73,6363794264172;80,3190904197241;81,4011039561071;82,4859034480848
107,254000319496;167,6537266469;82,6326572666249;70,3188887453174;82,6743982641468;101,376641616703;67,7957248614508;80,4721794934524;80,8590635891328;83,6156833900283
105,864327959377;167,181906763642;80,3570981150529;71,8914724689789;79,107629173015;100,696975308104;70,1567490740219;81,495605485626;83,5598255177108;84,4899616614419
108,14626234519;161,870308700137;75,7441685866712;61,9644334465594;79,5041248916663;102,068580766429;70,4894874727821;86,6005430235635;84,4095391203559;83,5839677849673
110,798686462632;162,807718514993;75,5324902031263;62,3178770911331;80,4387272044727;104,518188732254;70,6550947250531;83,5943107230134;82,7640659640157;83,3558495153939
108,089685087394;166,293674672532;76,3321667108958;65,0152332186785;81,3430852618259;107,832269075983;66,9948126908919;82,5427835394087;84,0827721326199;82,4735094044501
111,041456911932;172,349502662152;75,342387457883;63,0953098653302;74,4046042783248;108,636526112091;62,5474757279457;79,5476361633034;79,1749847028106;86,6223480741317
112,967182421737;186,418942039903;78,6665839190965;63,3845924084635;74,3242008388825;106,759694398429;61,2273306906344;73,5605113824606;74,0928146516458;83,2196722985605
114,631907723484;184,375974967722;77,01567876881;65,5701987653973;76,1143021707028;106,559041229256;60,4462419422553;71,0425628298907;76,6264177738273;84,571624278615
105,722188726308;194,446815701116;72,3287069075176;60,8619793956739;78,5521244177932;104,652696720834;59,0789940484751;70,5317876341869;75,9133601093125;89,5623644725765
103,055828533875;192,236724812729;72,2107060525545;56,8868575573866;80,0516638847677;104,01193214728;61,2511681084518;71,6376989677398;74,251147029467;90,7581671923304
105,701127807404;202,545185899;71,966169629105;59,7552985521506;81,2029750279115;99,6377847009367;64,3805920512688;71,8557490198992;73,9492942570654;93,1423226380534
104,579113405599;198,564821840653;71,4667955007607;57,8654992382639;83,0128544533132;101,572174553403;66,7690243548767;70,6670486834228;67,4516549995393;96,7152603535879
103,308811076594;191,934773035798;69,0450311641008;56,8512832584755;82,0073959473515;104,849886925976;67,8111119164262;73,4693512778507;67,4969500986954;101,63886026137
104,707904325146;197,741493317656;66,869688507494;58,2796023442136;80,49714067643;105,879450528907;63,422839532584;71,4298659645061;68,8856231737972;106,770560514678
100,760339750837;194,939070445715;64,2937265020846;56,4620939450087;78,3128020238322;104,003752636469;64,7190071218213;76,4417535176115;68,6831936317257;103,943726425424
101,610342038401;199,206836632326;61,307877579193;59,9144023131322;83,042359821074;106,519258628585;63,771741830315;75,9558070359893;67,8926747266374;99,9811426721691
103,868175795514;203,982998963814;65,5566729505687;60,8212338465075;75,5513009911303;103,266586589452;62,2136793460903;75,8340204018105;64,1898631308414;94,0339276338562
99,4239160458066;193,603283681247;66,8583360335233;62,9042824605005;77,4653873595071;101,327256708597;64,7737148841277;70,6492814253403;65,568832923654;96,1299190197666
92,8471997270573;190,320838060106;69,211269627649;59,6807870910501;79,7896527749029;108,683550507804;59,5459084797365;67,448548971653;65,5167007498126;91,3774591153665
88,9464737866211;188,52618456222;66,2846124194519;63,555519824933;82,6376341373425;108,124446679705;57,5383295834227;64,9541985421362;63,1707038260944;91,0716900705645
85,1292380565194;182,940399691911;65,4991298733088;62,9773283176981;78,5434256167629;102,542956261348;54,1564695542128;65,6798244019799;61,5603023129131;90,9977023423394
85,3804653875507;188,17364814951;67,9214026287478;61,0961355067595;79,2753835060338;100,48155442254;51,4134519852837;65,4546399777387;62,0026356124577;92,1500713445754
84,0227436084978;187,839678527307;71,1470063598096;62,818074411091;82,348105861189;101,248351502424;51,3195382616902;68,4481830634581;64,1161259870735;90,8160647522449
86,6122584152985;187,247663757924;70,0371748793726;62,4704279137592;82,448335282965;101,05237298088;52,686912340104;65,2272207655976;62,2265520776786;91,8124975123133
88,1668364246446;179,041205339889;71,9282400506359;61,9183419813375;77,9811275956262;97,6062313014253;50,6106576377542;65,9344683800734;62,8349597722392;91,0460713958211
80,4739960452415;161,318966607839;69,8083110057291;59,6633681488971;78,5326953882897;97,1120854559328;52,428972905756;68,8307105747225;62,8497482957482;91,4485457698696
79,6284253664909;158,790035900005;65,57101722073;63,4456755542298;77,3263862577267;86,4672057863929;51,1068293854184;71,0408898802896;66,6778009047191;86,882037178351
80,5690738954691;155,585594890211;63,5342144061884;66,1961418297344;77,1641034468193;85,3507413087408;50,5332139978103;70,4278468989465;66,6955165664234;85,8065628287097
78,6355016809327;157,860239186261;64,9160506994091;66,3136796018779;77,8581531308943;86,6777357441325;51,5625230850404;69,0591846995124;68,5053755266527;87,0788165993126
78,2077806258485;155,87057886437;61,9381270060471;68,6761864323541;76,3994860693626;85,9523375340376;49,3860953714876;69,7566949500755;69,5012904994773;89,6539962062451
76,3686730558279;158,888025414242;62,0370293902965;69,1919368106053;73,8905158508161;88,5502337521394;48,2891424630886;66,8066165654047;68,6651861811431;93,33725443691
73,3328741566056;155,727037155582;60,9221830076681;68,9682245915808;73,0070561694171;84,3927973201958;50,0409503314373;68,5713260983491;67,7354838242863;90,920823338278
76,1914878207984;148,949198444314;57,6157677632197;67,9052060891773;72,7386766543392;83,3268774351048;49,8303487564347;68,5889557979861;66,8102620311749;90,5809850642425
74,7774126255886;147,499430125971;62,909650184615;71,5213492306139;71,8249229835698;77,0152725863306;51,2948021808268;65,8593084290208;62,05077865197;93,8114475528855
73,6547700489138;141,197671133925;60,9211269785829;70,9744283990042;71,690990217538;78,0657421065273;50,3928934300878;66,328685501819;61,2064738857891;92,863590300036
76,0368846639565;135,731376456446;56,948826839521;70,4822824140411;67,7961502074816;78,1494312630131;49,1068275322903;64,9878213155955;60,4295979579502;94,6099249804341
76,1074070431493;140,384180198335;60,9949018754014;74,8277732071932;64,3180552254396;79,6702673679882;49,8057366654694;67,8241862325267;60,8169437130186;100,878990601763
76,5642404037942;147,253925097335;57,7355434392564;74,2972779463535;65,0369244563245;79,8654638995704;49,9217919509625;65,1289624328047;60,9287548310302;98,4283382888164
75,1578065139283;137,281132224169;57,5224463382736;73,7318510653982;68,4192677808066;79,5101044682601;49,1213296683858;70,7571610241127;60,3789204526025;98,9198463341612
74,6625440439617;138,757072991918;58,2694347272877;75,7560088357417;69,0380741118877;77,9020685788593;47,795843572631;70,6452176291837;62,4277650170913;97,8815242326007
74,8398944617798;139,384374644536;57,1099515381748;75,3512940629084;71,7994910089313;76,9768645877481;46,8580655241679;71,5385181890615;64,4703110533603;94,3853336821068
72,6078630694275;142,915482172947;59,8593049523745;71,7959052496714;74,366517211741;79,239147008668;45,3876542137667;69,856070090715;65,0280483071553;94,0128308494518
75,3150943080921;145,549052074473;55,6107302452211;69,122950900785;73,6143019083945;74,7883859718909;47,1616523963425;67,5748372622237;67,0859517057074;84,6979193021614
74,0781792160226;146,79982548769;54,3680410527302;67,1773755484984;72,74114183823;74,4413297605974;45,4608232603048;66,932390594167;67,5247170262627;85,1552689522835
73,4583584736447;158,379810622272;56,1355810718124;68,1568221475994;80,0005905002601;73,974479821409;44,8555446162464;68,9482004277222;71,5131237227838;81,7509252591345
73,7169978130854;155,410052422782;59,39073572514;68,0562067891179;78,7659668235489;78,1111638320725;46,9629548267873;66,7124209833413;67,743597844235;77,7781058963578
70,7567460802077;146,064985922075;59,2139882021348;70,9173286843653;75,9335770115976;79,8220188361773;47,9739502239913;63,5975456656668;64,5700506276724;72,0869199369486
73,6303545276996;145,682808891284;58,6834273567482;69,5574486932702;80,68524045566;83,2746640138655;48,2431336155353;62,9388936552915;64,2248444984282;70,4379328364863
